sentiment,review_body,product_category
-1,First of all it arrived rolled in a tight ball the size of a large starbucks coffee. i don't know why they do that.... you're not going to be immediately impressed by something that is packaged like it's cheap! second  i'm usually a 0-4 in retailer and mine is no where near as loose-fitting as the photo. also  he sleeves and back are a very thin waffle knit... like a flimsy t-shirt. and see-thru. the sleeves form-fit to my arms so i couldn't layer under it  but i couldn't wear it alone with the fa,Sleep
-1,I wanted this so badly  to wear as a dress over a slip. but it is not cute or flattering when you put it on. it made me look 20 pounds heavier than i am  and the fit was awful. i usually wear an xs in dresses at retailer and this swallowed me. i am petite but this is just waaaaaay too big. so disappointed because it's so pretty.,Sleep
0,I ordered a large and it was skin tight  if that's the look you're going for..,Sleep
0,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,Sleep
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,Love this  but the one thing that made me buy this is that if you look at the pic  the girl has her hand in a pocket - there is no pocket!!! which makes me bring the rating down - some one else had noted that the v is deep - they are very right - be prepared to shift the shirt lots unless you wear something under....... it is- other than that i really like it,Sleep
0,Reviews said it ran small so i ordered a size up  was large on me. nicely made  but wanted something a little smaller.,Sleep
0,"I *loved* the brown color on the model  and i love the wrap style in general. however  i'm not sure if the color looks as goon on me. i first ordered my standard size small (5'7""  137 lbs 32 b)  which fit  but exchanged it for the looser fit (medium) shown in the pictures. i really like that the material is a thin  but not see through cotton. it has an extra cotton layer lining in front which is nice. the v isn't too low on me  so i don't *have* to wear a cami under. not really crazy about the s",Sleep
0,Just got these today because they were a steal of a deal with the sale on sale. was super excited because the pattern is adorable! i put them on tonight and noticed that they  firstly  aren't eloise like i assumed they would be  and secondly  that they weren't as soft as i had expected. all of the retailer/eloise pajamas i have purchased in the past have been so soft and comfortable - you don't want to take them off! did i get an off pair that just happened to not be as soft? i'm not sure  but i'm,Sleep
1,Love this sweater. bought this with the matching leggings. couldn't be more comfortable. cozy fabric. cute details. loving them both. please bring more of the same in different colors  patterns.,Sleep
1,These pants are fun! i use them as sleep pants. i had to size up because the waist band was a little tight for comfort.,Sleep
1,Beautiful shorts. make you feel like a million dollars. love love love them!    the robe to match is also adorable.,Sleep
1,I love the design and pattern of this top. it runs big so an xs was roomy on me but still cute. the neck is wide. i returned it bc the material of the top isn't for me. the texture is too soft.,Sleep
1,I'm 5'2 & the length is fine except i'd probably hem if i used for yoga/pilates. but i prefer cropped for those activities  so these are just knock a round lounge pants for me. they are thin  but not in a cheap way. i don't understand why they're called french terry became that's not what i see/feel; but they are sumptuous & soft. i like that the fold over waist part is stitched & keeps its shape. for size reference    i got the black xxs- i'm 115 lbs  athletic apple & they fit/look great & clin,Sleep
1,"I ordered this in xs  i'm 5'4""  around 115lbs  and it fits perfectly. the material is very soft  but not see-through  and the romper is well-made. i wish it came in other colours  i'd buy more!",Sleep
1,"These pants are just as beautiful in person as on the website. the fabric is luxuriously soft. two things to note: they are very lightweight jersey material  and they run a bit small. if you're in between sizes  you might want to size up. it's possible they'll stretch while wearing. i also wish they had pockets  but they just have a one small back pocket that's not sewn down and seems made for perhaps a tissue but nothing else. all of these ""flaws"" are made up for by the fact that these are abso",Sleep
1,Vibrant colors and birds. what's not to love? these lounge pants are so cute  soft  and comfortable. they do run a little large.,Sleep
1,I like having lightweight summer pajamas  and these are perfect. the print is so much cuter in person and the fabric is wonderfully silky. the pants themselves seemed to run a little bit small. i ordered them in xs and s and ended up keeping the small. overall a great purchase.,Sleep
-1,It is such a cute design and very soft and comfortable  but the picture for this product is very deceiving! it looks like the sweater is fairly long in the pictured product page  but it is considerably short. i am nearly six foot tall  but thought by this picture it would be lengthy  not at all! it is a beautiful sweater  might work better for a shorter stature.,Sweaters
-1,I am reasonably petite  but i like sweaters very oversized and large  so i ordered this sweater in a large. i was very disappointed when the sweater came because while the sleeves and upper chest area were in large  the length of the sweater did not at all increase when the size did. because the lower part of the sweater did not increase in size  the sweater ended up looking very awkward  with the chest and sleeves very large and long but then a very tight and short (waist-length) stomach. i do,Sweaters
-1,I love the ethnic colors & the creative woven design of this garment. that's what attracted me in the first place. however  some of the metallic threads had snagged & i thought the loose weave & acrylic yarns would lead to more snags & it would eventually stretch out of shape. also  it's very big. too bad it doesn't come smaller. in the online picture  it must have been gathered & clipped behind the model because it really doesn't fit close like that & the long armholes are not visible online as,Sweaters
-1,"Loved the idea of this - unfortunately  it disappointed all around. it's way too short and ran small. the fuzzy collar was also different than pictured in the stock photo and looked a bit tacky and cheap. the pricepoint is also way off the mark for this piece. usually an retailer small (5""7"" 140 lbs 32dd) but ordered a medium (small would not have fit in this piece). do not recommend.",Sweaters
-1,I ordered this in size xl. the ivory was as pictured. the lace details were well-done. but  the length was much shorter than on the model. i'm 5 ft. 5 1/2 in. for reference. even the sleeves were on the short side  above my wrists. the main problem is how much it shed. just in trying it on  there was fuzz everywhere so i returned it. i love when retailer mixes lace into the knit of sweaters. this one just didn't work out.,Sweaters
-1,I loved the design online but the sweater is bulky and boxy. i had chosen the cream with blue and now looking back at the other pictures of the beige/cream it represents it better. it made me look very wide. loved it online but it wasn't for me  returned it.,Sweaters
-1,"This tunic only barely resembles the photo in person.  first  the color is much less saturated and more orangey than it appears in the photos  second  it's huge. i'm 5'4"" and typically wear 2 or 4p in retailerpolgies' shirts/dresses. i ordered the sp and the dress was at least 1.5 times wider than it needed to be. it hung off me completely boxy and shapeless; and the style doesn't really lend itself to use with a belt.",Sweaters
-1,I purchased this sweater in my usual xs  but found the silhouette to be way more tent-like than pictured on the model. the knit is pretty stiff  too  so the sweater didn't lay flat but hung on me in kind of a triangle shape. also  the sweater knit was heavier than i expected from the picture and seemed to be more of a fall weight piece. i am fairly small  but lately i'm finding that retailer pieces are huge in an xs and i have to size down to xxs. i know i'm not that tiny ... maybe this wou,Sweaters
-1,I loved the look of this sweater  but the workmanship was surprisingly poor. there were missed stitches  and loose threads throughout  and even a tag sewn to the outside. retailer was great about the return. i really wanted to keep it and was very disappointed.,Sweaters
0,"When i saw this  i ordered immediately thinking it was similar to the popular colorblocked stripe sweater from last year. the knit is stretchy and textured and feels like great quality (would wash well)  but it's pretty lightweight. the fit is huge...could easily size down. i'm 5'7"" 128# and found the small to be loose everywhere  including the arms. the length was at my knees  and the stripe fell awkwardly across my chest. no idea what i'd wear this with even if it fit better. sadly  it's going",Sweaters
0,"I coveted this item since i first saw it on instagram. i finally bought it in coral. it's a beautiful coat  the color is lovely and i like the way the hood makes a cute collar when worn down. the only problem is it looks like a bathrobe on me. i am 5'5"" and wear a size 8. i bought a medium  worried a small would not button. the sleeves are far too long. i do not want to go through the trouble of returning  so gave it to my daughter who is four inches taller. it looks cute in her.",Sweaters
0,I ordered this to arrive at my store and was so excited to try it on. it was soft and cuddly  but a little baggy under the arms  and it shed everywhere. underwhelmed.,Sweaters
0,"This piece is stunning. you can dress up or down with it. my husband said ""wow that's very elegant"". it is very soft. thin but warm. however  it came to me with numerous holes along one strip of fabric. i returned it for another. it is a very delicate fabric. the zig zag stitching may snag easily.  i'm afraid it will not wash well. definitely a hand wash item. i'm not sure i will keep it in the end. the design i thought should be a 5 star because of the look and versitality of the item. quality",Sweaters
0,"This sweater was a little bit of a let down. i ordered the pink and it is actually a tan sweater with (bright) coral material woven throughout. it wasn't the 'soft pink/coral' color that it appeared to be online. while the material is very cozy  the sweater itself is short and boxy. i would've like the width better if the length would've been a little more proportionate. i am 5' 0"" and ordered a petite small. probably returning.",Sweaters
0,I should have paid more attention to the reviews of this sweater before ordering. although the material looks soft and cozy in the photo  it's very scratchy and uncomfortable. i was also hoping the opening of the collar would be a little wider  which would have been more flattering on me. i never wear turtlenecks of any kind so i took a chance on this. i'm sure others will look fabulous in this sweater and may be happy with it if they don't mind the texture. i'm sending it back.,Sweaters
0,"I love the idea of this coat and foolishly purchased other items in happy anticipation of its arrival.    the description does not say ""lined "" and i hoped for soft wool that i recently got on the ""yellow with white piping"" sweater coat. this is hard  coarse  itchy wool - impossible for me to wear an unlined garment. i am consistently puzzled by the high prices for garments that are unlined when they really need to be. it went back  and i cannot really recommend this as i know i am not the only",Sweaters
0,I had high hopes for this coat  but it was a miss for me. while the wool is soft and not itchy  the colors are a lot duller in person and the embroidery looks messy.  also  the fit runs large with an unflattering poof in the back where the pleat is located.  i thought about keeping it since i liked how soft the wool was  but alas  i just could not get over the poor tailoring.  for reference i am usually a pxxs ( 5ft2in 105 lbs) and it was big.,Sweaters
0,Cute sweater  i really like the grey color. unfortunately  it was boxy and a little short on me. almost worth keeping  but even with a t-shirt underneath  i wanted to scratch my skin off. it's very itchy. mine is going back.,Sweaters
1,I ordered xs petite. the base of the neck was itchy... if you wear a turtle neck sweater inside  it should be fine. the other parts were very soft.,Sweaters
1,I was waiting for this top to go on sale because its one of those tops that you can probably only find the right weather to wear it once a year. so i was so happy i could order this ahead of time and pick it up in the store the same day!,Sweaters
1,This sweater is so soft and comfortable. looks dressy with skirt and booties or casual with leggings and flats.,Sweaters
1,So glad i bought this!! its beautiful and being on sale made it even better. good quality and versatile  highly recommend.,Sweaters
1,This is a very nice top  but it is very loose and swingy indeed. i sized down one size  and it still is very relaxes. the material is soft  the colors are nice.,Sweaters
1,This vest is the best!! even though it has no sleeves it truly keeps you warm. it feels like you're wearing a soft blanket around you. it is my favorite!,Sweaters
1,This sweater was in-store in a more neutral color palette and was so pretty. when i tried it on i noticed a few things: the versatility and quality are definitely there - this is a nice piece even at full-price. the downside is that it runs very large. i'm typically a 14/16 and a size xl in most retailer items  and even the large was a bit roomy. the other thing was that the sleeves of this sweater are pretty long (and i have long arms). due to the bell cut of the sleeve you couldn't even really c,Sweaters
1,This is an absolutely gorgeous sweater. the colors are just as they appear online  but the length stated for the petite version is way off. i suspected as much from the picture  but decided to try it anyway. the petite small went down to my ankles! too bad. i would have loved this sweater if it were an above-the-knee or even at-knee length.,Sweaters
1,So many retailer coats have gotten away from me. sold out before i could purchase. i bought this during the holidays when it went on sale. i did not want this the be the one that got away. so glad i did. the colors are beautiful  the sweater is really a coat. so it justifies the price. what a gorgeous piece to wear with all of my retailer clothes. length of arms was fine on me. i bought a large. i am 5 foot six.,Sweaters
-1,This suit did nothing for me. the top has zero support. this would work for a younger woman who does not require any support and is smaller chested. also  the top gapped in the center. it just did not fit right. the top is very thin showing everything. a light padding would make a big difference in this suit. also i could not get a good fit. as i tightened the top  the back would ride up. the bottoms are ok. not renatkable,Swim
-1,I was so excited to splurge on a mara hoffman suit and was sorely disappointed when i received this suit in the mail. i'm petite and fairly curvy  so i knew it would likely be a little long in the torso but the whole suit was so oddly shaped  i couldn't imagine anyone it would fit. the square shape in between the halter pieces is awkward  and the pieces that are supposed to hold your chest are super wide and loose.,Swim
-1,"The chevron pattern on the mint/seaside version needs to be centered in the front to look right. mine was totally off so i returned it and had them overnight me a new one to my vacation address. unfortunately  the 2nd suit i received was also ""off center"". that one is going back too. would have loved this otherwise! a quality check on this is definitely needed.... beware.",Swim
-1,This product looks great on the model  but for anyone with a normal body type  the band in the center is way too tight. i'm a 34a and wear a 27 pants and it was huge in the bust and too small in the waist and hips. the violet one looks much more blue in the photograph  it is truly lavender and purple. i really wanted to love this swimsuit  but instead i had to return it  pay for return shipping  and i am out about $20 now. very disappointed.,Swim
-1,Bought a large  could barely pull up over my butt. runs extremely small. it's cute but if your not a stick figure  this is not the suit for you.,Swim
-1,I am usually a size o and ordered and xs ...due to the band in the center (not much give) it was a little difficult to shimmy over my hips but the body fit perfectly when i got passed that part. that being said the cup design is a hot mess. i am a b/c cup size and the top on this could not handle it. i felt fully exposed. i thought maybe if i went a size up i could get a little more coverage. the body felt ok on the small but the cups were still just too small. i still felt to exposed. they are,Swim
-1,I was very excited about this product. when i saw it the pattern was beautiful in the romantic floral and the bottom band looked like the bathing suit was a little longer so i felt it would be good for a large chest. when i received the package i knew instantly it ran small. i tried it on and it barely covered half of my chest. also the band at the bottom is actually very small and not what i expected. the print is just as lovely in person as it is online. i don't even know if sizing up will mak,Swim
-1,I'm disappointed in these pants  which looked so beautiful online and even have pockets! in person the pattern and colors aren't as nice  the fabric is too thin  and the pants look cheap. the pockets are pretty shallow. the fit isn't good either. i ordered up (i'm between sizes) and they're still not as flowy as i'd have liked. these are too pricy as lounge pants for me to be on the fence about them  so they're going back. if you buy them knowing about the thin fabric and snug fit  they might wo,Swim
-1,Top is completely see through. i cant imagine if it were to get wet what it would look like. it is a cute design but not practical at all.,Swim
0,I had ordered another retailer suit awhile back in an xl because my usual lg was not available  and lets say i was swimming in the xl  much to big. so when this suit came up for sale i snatched it up in lg. when i compare the two  the lg is over 4inches smaller than the xl  seems like quite a big jump in the sizing. the suit fits in the body quite well  however it's a bit snug in the side bust area. strangely  the suit has boning on the side of the bust  and also the silicone grip on the top edge ,Swim
0,Despite other reviewers comments on size - i really wanted this one to work so i ordered it. i'm typically a size xs and d chest and instead i ordered a small. the body of the sit for well but the cups of the suit i'd said for more for a b. (if i lifted my arms i would literally come out of it),Swim
0,I'm a 14 bottom and a 10/12 on top  so i'm curvy  which makes one-piece swimsuits hard to shop for. i ordered a m & l  and while the m overall fit me better  the cup size was still way too big on me. i'm a 34d  and i need another set of my 'girls' to fit into the cups. otherwise this swimsuit is so beautiful!,Swim
0,The colors and print are absolutely beautiful and i'm quite heartbroken that this suit just doesn't fit. i don't have a long torso but the v was just so plunging that i wouldn't feel comfortable leaving the backyard lounge chair in this bathing suit. no matter how much i tied the halter it still revealed a v halfway down to my naval. the strange thing is that there seemed to be too much fabric on top  lots of ruching and thicker straps than i would normally go for  and while i'm only around a b,Swim
0,Great quality top. i do wish it fit me...i'm really long waisted and this top was too short. had to return,Swim
0,Material is gorgeous and soft but the fit is another story. i am a size 12/14 but very small busted. this suit is definitely meant for someone with a larger chest. the padding was so overwhelming. i also have a long torso so it just didn't really line up were the peplum should be. too bad. it's very pretty. but looked horrible.,Swim
0,I love the design of this and the pattern! it's comfy but a bit too much side boob for actually swimming. i like a bit more coverage  the front has great coverage but on the side... whoa!!!,Swim
0,Overall: soft material  cute pattern - but definitely a return as just didn't fit right.     fit: i am a six in most tops and based on the size chart - i ordered the size small. it fit comfortably around my bust - but the cup placement was basically at the center of my chest - so that my breasts were squished uncomfortably and unflattering in the middle. i've lost a bit of weight recently - so i'm more of a 36a  than 36b these days - but this wouldn't work for me or i imagine anyone with a broad,Swim
0,I bought this scarf/dress for 20% off on mother's day weekend. i really like how it looks and can be worn over a bathing suit or just as a dress  but it is not worth the money. it is poor quality  a scarf stitched together with an attached chord that you tie around your neck. you can make this yourself or wait until it is at least 50% off the original price.,Swim
1,I loved the swimsuit when i saw it online and it looks just a cool in person. however  i had to return it because the size large top was very very small. i wear a 34d bra. this top seemed like it would only work for an a or b cup size  even in the size large. cute suit for the right body  though!,Swim
1,A must have 1 piece. every time i wear this i get compliments! it's very flattering  amazing quality  soft material  good support and vibrant colors! i wish this came in more colors and patterns. worth the money no questions asked!,Swim
1,"I have a large cup size and year after year i am in the search of the perfect suit that supports  but doesn't look matronly. this year i had a baby and wanted to move to a one piece  but still wanted to feel sexy and youthful. i thought there is no way this suit is going to look good and/or support a 34ff  but gave it try because of all the 5 star reviews. i tried it on and my husband just said ""wow!"" this suit hugs you in all the right places and actually supports - i don't know how  but it doe",Swim
1,"Overall  this swimsuit is what i needed and have been looking for. i normally wear bikinis but i needed a one piece  and i wanted something unique and different. i ordered the chevron print  and i do love the colors and ""retro"" look of the swimsuit. if i could change a couple of things  i would have the legs and booty slightly more high cut -- but not much. and i might have wanted the option to take off some  if not all  of the straps. other than that  i do love it...and i doubt that anyone else",Swim
1,"The ruching on this suit is super flattering. i ordered the medium -- i am 5' 6""  150 lbs  and usually a solid ""medium"" in most retailer items -- though i would definitely recommend sizing up with this guy. i was able to get it on (and it certainly held everything in place)  but since it is a one piece  pulling it on was a bit of a struggle and i certainly could have used about an inch more fabric from top to bottom. i will be returning and exchanging for a large.",Swim
1,I purchased the teal suit and it was so beautiful! it's super comfortable and has nice coverage. i decided to return it because  as a nursing mom i've decided to wait until i've weaned the baby so i can make sure the fit is still good. but otherwise i would have kept it!,Swim
1,I love this suit! the fit is incredible.     i'm unsure that the fabric will stand the test of time  but i got it on sale  and i don't know about you ladies but ill do anything for a great suit!,Swim
1,Gorgeous lace detail on this classic swimsuit. absolutely love it! fits true to size.,Swim
1,I like the retro look but these seem to run large to me.  i get they are ruched on the sides.  yet  the bottom has a saggy look.  i got the large but i feel like i should have gotten the medium to fill out the bottom. i already took the strip out and washed so i'm keeping them.  very cute with a bikini top.  maybe i just need a bigger butt.,Swim
-1,"This is a beautiful spring/summer dress  and the quality of the materials is great. i wanted to love it. but the sizing is ridiculous! i'm 5'3"" and 115 and i think you could fit three of me comfortably in the xs. while the pictures of the model in the dress don't suggest it has a shapeless cut  it definitely looked like a sack on me. a sack with a lovely print  but still an ill-fitting sack.",Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
-1,This dress runs so large  why did they not make an extra small. the material and detail are great the flow in the back is different but is flattering. i wish wish that they made this in the extra small  i was swimming in it  there was no way to fix it so it went back,Trend
-1,I am not sure who would look good in this dress. it is extremely oversized with tons of fabric that will not flatter anyone!,Trend
-1,I like my dresses oversized but this one is ridiculous. it's seriously unflattering. i usually between a m & a l and i got a small and it's still massive. but the slip is tiny.     it looks so cute in the picture. but not good in person.,Trend
-1,I was so excited about this top  and so disappointed when it arrived today. the lace part is lovely  but the skirt part is a crinoline type fabric that balloons out at the sides. it is gathered at the sides rather than pleated  and there is no way to get it to lay flat. the back center section is pleated. why couldn't they have had the pleats all around? this will be going back with much regret.,Trend
-1,The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,Trend
-1,The jeans look so different online! the pair i got did not have the stone washed look and was completely different cut. the rise is not as stated and is actually 10.5 inches! also  i'm a true 25 and the waist is like a 27  but the legs are super skinny. i'm so disappointed and i'm not even sure if is worth swapping out for a smaller size. these look more like men's cut jeans.,Trend
-1,"I wanted to love this jumpsuit. it looks adorable in the product photo. i am 5'5"" about 120lbs and thus was overwhelming on me. i tried everything--- pulling up the tie at the waist to create a higher line  wearing a variety of heel heights----i couldn't seem to make it work. there was just so much fabric on me! it felt like i was wearing pajamas (and not in a cute 'wear your pajamas out' way). i love the idea and the photo appears to have an adorable line and cut. on me  this jumpsuit was just",Trend
0,So sad that this cardigan did not fit me. i listened to the review i read and tried a small  didn't come close to fitting. i tried a medium and it also did not fit. i think this item is designed for someone who has a small frame. i seem to be too tall for the item and too big in the chest. i usually always fit into a size medium.that being said the cardigan is very pretty and feminine  has an interesting design and is well made. so sad this item didn't work for me :-(,Trend
0,"I order from retailer regularly and am pretty consistently a 0 petite or xxs petite. i ordered this in a 0 petite and it was like 5 inches too small in the rib cage and chest area. even if i would have got it zipped up  the halter cut is cut narrow so you can't wear a bra for sure...strapless would be necessary. also  the actual neck part was tight. for reference  i am 5'3""  108 pounds and a 32c bust. it seems you need to be flat chested to pull this one off and maybe missing a few ribs.",Trend
0,First  this sweater drapes beautifully and has a unique look.   however  there are several items to note. primarily  this sweater is very expensive. the wool has an itchy feel. the &quot;drape&quot; is a second layer under the cardigan so it creates a liner but it is not sewn in at the bottom. so it is annoying when you first put it on. it is at least sewn in on the inside of the cardigan at the top. i also notice that the seams are sewn white or are falling apart already on the sleeves.,Trend
0,This runs small  i got the size 3 which fits like a medium  not a large. its a bit of an aline shaped knit in a beautiful saturated navy. i loved the elbow length sleeves. i have a large 34g bust and although this fit  it came to the top of my waist and i'm short-waisted. it's a great basic for someone less busty or who likes a shorter length.,Trend
0,I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,Trend
0,Like a previous reviewer mentioned the jeans do not necessarily look like the one in the photo. i first ordered them in my regular size and also had to notice that they are cut like men's jeans with legs so skinny that i could only force them over my calves. the embroiding is beautiful  but it also stops the material from stretching  so the the super skinny legs are a real problem. also  they are not as intensely stone washed as shown in the picture. i decided to order them again one size bigger,Trend
0,My first complaint is  this dress is pinned back so obviously in the video that when the model turns around (not all the way)  you can see the pin in the back.  that should have been a clue that this dress isn't meant to fit anyone properly if it doesn't fit the model. i agree with another reviewer that the model in the still product photos sized up and up because the dress does not fit loosely in regular size nor is it that long.  you have to have a longer torso to pull off the top  or the fabr,Trend
0,This skirt is not what i was expecting at all. for starters it runs large  i expected it to sit at the natural waist and it is definitely made to do so  but it was a good two inches too big and therefore wouldn't lay flat and gaped at the front. no bueno. my biggest gripe  though  is that the color looks nothing like it does in the picture. they have it paired with an ivory top and the two look like they match so well but do not be fooled  the background color of this skirt is not even close to,Trend
0,I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful  but run smalls the buttons on the back are nearly impossible to fasten. if you are single  good luck trying to get it buttoned. i'll be returning it.,Trend
1,I'm in love with siyu! i saw this jacket/cape and the brilliant colors drew me in. i had to have it. i'm so glad i purchased it  it is wonderful. i would say that the colors are a bit more muted than in the puctures  but still a brilliant statement piece. i was considering getting the sleeveless golden mock turtleneck to go with it  but glad i didn't. the neck of the jacket comes up fairly high  and it probably wouldn't have shown. the wool material is very fine  not scratchy  and a bit stretchy,Trend
1,Flattering fitted form. flowing fabric. well made. colors are true to pictures.,Trend
1,This easel caftan is simply amazing! the silhouette fits all sizes and shapes while providing a unique dress.,Trend
1,I was on the fence about ordering this jacket  but i'm so glad i did. i got my birthday discount to help afford it. as the first reviewer said  the weight is substantial  but not too heavy  and the embroidery is beautiful! i have not worn this jacket yet  but i expect to get many compliments when i do! i usually don't wear jackets in this style  so it's a fresh  new approach for me....the embroidery takes it to the next level! it fits true to size. i usually take a medium  and the medium fits pe,Trend
1,"This gorgeous dress is what retailer is all about. natural fibers like silk and rayon and cotton  unusual beautiful prints and colors  not your average day to day find. i bought this in my usual size l  and while i could use a bit more room in the top  it works either unbuttoned one button  which shows the beautiful turquoise slip that comes with it  or  i am going to stitch it down the front so the buttons won't open and the top won't gap at the bust. i am 5'5"" and the dress is a perfect l",Trend
1,Never spent this much on a dress so it needs to be amazing for me to keep it.  i've never seen flannel patterns and colors like this. the details in the back are unique. but in the end  i decided to return because it's too long and although it fit fine in a size large it didn't look that great on me. the dress has an exaggerated drop waist that was too low for my short waisted frame. the fabric smells odd. i tried belting it but the pockets and back buttons created bulk.,Trend
1,Unusual color. expensive even on sale.,Trend
1,Received this yesterday  wearing it today and am happy.  it&#39;s warm and cozy - perfect blend of sweatshirt and sweater for when you want to be comfortable  yet still look like you tried. i&#39;m 5&#39;4.5&quot; and 130 lbs. i ordered an xs and it&#39;s still pretty roomy which is how i think it&#39;s supposed to fit. i would prefer it to be a little more form fitting  but not enough to send back.  great with skinny jeans and boots.,Trend
1,"I am going to review this pretty much the way the person ahead of me reviewed it. first  the colors are way more vibrant in person than in the photo. there is even a lavender (which you can sort of see under the yellow stripe). it really makes it look different. second  it is monstrously huge. i am 5'3""  110 pounds and i ordered the xs and it completely swallowed me up. because of the vibrancy of the colors  it didn't blend well with my fair complexion and also  it is like a heavy sweater  not a",Trend
